"state","puma12","cbsa20","stab","CBSAName20","PUMA12name","pop20","afact2","afact"
"State code","PUMA (2012)","Core-based statistical area code","State abbr.","2020 CBSA name","PUMA12 name","Total population (2020 Census)","cbsa20-to-puma12 allocation factor","puma12-to-cbsa20 allocation factor"
"53","10504","44060","WA","Spokane-Spokane Valley, WA","Spokane County (Outer)--Cheney City",123223,0.2104,0.9994 
"53","10504","99999","WA","[not in a CBSA]","Spokane County (Outer)--Cheney City",76,0,0.0006 
"53","10600","28420","WA","Kennewick-Richland, WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",11,0,0.0001 
"53","10600","30300","WA","Lewiston, ID-WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",22280,0.3461,0.2069 
"53","10600","34180","WA","Moses Lake, WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",29,0.0003,0.0003 
"53","10600","36830","WA","Othello, WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",20288,0.9842,0.1884 
"53","10600","39420","WA","Pullman, WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",47973,1,0.4454 
"53","10600","47460","WA","Walla Walla, WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",12,0.0002,0.0001 
"53","10600","99999","WA","[not in a CBSA]","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",17112,0.001,0.1589 
"53","10701","28420","WA","Kennewick-Richland, WA","Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities",124993,0.4117,1 
"53","10702","28420","WA","Kennewick-Richland, WA","Benton County (East Central)--Kennewick & Richland (South) Cities",124233,0.4092,1 
"53","10703","28420","WA","Kennewick-Richland, WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",54354,0.179,0.4633 
"53","10703","36830","WA","Othello, WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",287,0.0139,0.0024 
"53","10703","47460","WA","Walla Walla, WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",62403,0.9971,0.5319 
"53","10703","49420","WA","Yakima, WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",257,0.001,0.0022 
"53","10703","99999","WA","[not in a CBSA]","Walla Walla, Benton (Outer) & Franklin (Outer) Counties",9,0,0.0001 
"53","10800","21260","WA","Ellensburg, WA","Grant & Kittitas Counties",44195,0.9968,0.3079 
"53","10800","34180","WA","Moses Lake, WA","Grant & Kittitas Counties",99094,0.9997,0.6903 
"53","10800","36830","WA","Othello, WA","Grant & Kittitas Counties",38,0.0018,0.0003 
"53","10800","48300","WA","Wenatchee, WA","Grant & Kittitas Counties",230,0.0019,0.0016 
"53","10800","99999","WA","[not in a CBSA]","Grant & Kittitas Counties",1,0,0 
"53","10901","49420","WA","Yakima, WA","Yakima County (Central)--Greater Yakima City",129772,0.5055,1 
"53","10902","16500","WA","Centralia, WA","Yakima County (Outer)--Sunnyside & Grandview Cities",38,0.0005,0.0003 
"53","10902","28420","WA","Kennewick-Richland, WA","Yakima County (Outer)--Sunnyside & Grandview Cities",30,0.0001,0.0002 
"53","10902","49420","WA","Yakima, WA","Yakima County (Outer)--Sunnyside & Grandview Cities",126688,0.4935,0.9991 
"53","10902","99999","WA","[not in a CBSA]","Yakima County (Outer)--Sunnyside & Grandview Cities",45,0,0.0004 
"53","11000","16500","WA","Centralia, WA","Lewis, Klickitat & Skamania Counties",81142,0.9877,0.6989 
"53","11000","28420","WA","Kennewick-Richland, WA","Lewis, Klickitat & Skamania Counties",1,0,0 
"53","11000","31020","WA","Longview, WA","Lewis, Klickitat & Skamania Counties",31,0.0003,0.0003 
"53","11000","36500","WA","Olympia-Lacey-Tumwater, WA","Lewis, Klickitat & Skamania Counties",254,0.0009,0.0022 
"53","11000","38900","WA","Portland-Vancouver-Hillsboro, OR-WA","Lewis, Klickitat & Skamania Counties",11913,0.0047,0.1026 
"53","11000","42660","WA","Seattle-Tacoma-Bellevue, WA","Lewis, Klickitat & Skamania Counties",34,0,0.0003 
"53","11000","99999","WA","[not in a CBSA]","Lewis, Klickitat & Skamania Counties",22725,0.0013,0.1957 
"53","11101","38900","WA","Portland-Vancouver-Hillsboro, OR-WA","Clark County (Southwest)--Vancouver City (West & Central)",121289,0.0483,1 
"53","11102","38900","WA","Portland-Vancouver-Hillsboro, OR-WA","Clark County (West Central)--Salmon Creek & Hazel Dell",126368,0.0503,1 
"53","11103","38900","WA","Portland-Vancouver-Hillsboro, OR-WA","Clark County (Southeast)--Vancouver (East), Camas & Washougal Cities",119141,0.0474,1 
"53","11104","31020","WA","Longview, WA","Clark County (North)--Battle Ground City & Orchards",302,0.0027,0.0022 
"53","11104","38900","WA","Portland-Vancouver-Hillsboro, OR-WA","Clark County (North)--Battle Ground City & Orchards",136503,0.0543,0.9978 
"53","11200","10140","WA","Aberdeen, WA","Cowlitz, Pacific & Wahkiakum Counties",8,0.0001,0.0001 
"53","11200","16500","WA","Centralia, WA","Cowlitz, Pacific & Wahkiakum Counties",243,0.003,0.0018 
"53","11200","31020","WA","Longview, WA","Cowlitz, Pacific & Wahkiakum Counties",110397,0.997,0.7975 
"53","11200","38900","WA","Portland-Vancouver-Hillsboro, OR-WA","Cowlitz, Pacific & Wahkiakum Counties",128,0.0001,0.0009 
"53","11200","99999","WA","[not in a CBSA]","Cowlitz, Pacific & Wahkiakum Counties",27652,0.0015,0.1998 
"53","11300","10140","WA","Aberdeen, WA","Grays Harbor & Mason Counties",75612,0.9997,0.5333 
"53","11300","14740","WA","Bremerton-Silverdale-Port Orchard, WA","Grays Harbor & Mason Counties",311,0.0011,0.0022 
"53","11300","16500","WA","Centralia, WA","Grays Harbor & Mason Counties",9,0.0001,0.0001 
"53","11300","36500","WA","Olympia-Lacey-Tumwater, WA","Grays Harbor & Mason Counties",159,0.0005,0.0011 
"53","11300","42660","WA","Seattle-Tacoma-Bellevue, WA","Grays Harbor & Mason Counties",74,0,0.0005 
"53","11300","43220","WA","Shelton, WA","Grays Harbor & Mason Counties",65524,0.9969,0.4621 
"53","11300","99999","WA","[not in a CBSA]","Grays Harbor & Mason Counties",92,0,0.0006 
"53","11401","36500","WA","Olympia-Lacey-Tumwater, WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities",178640,0.606,1 
"53","11402","10140","WA","Aberdeen, WA","Thurston County (Outer)",16,0.0002,0.0001 
"53","11402","16500","WA","Centralia, WA","Thurston County (Outer)",675,0.0082,0.0058 
"53","11402","36500","WA","Olympia-Lacey-Tumwater, WA","Thurston County (Outer)",115332,0.3912,0.9939 
"53","11402","42660","WA","Seattle-Tacoma-Bellevue, WA","Thurston County (Outer)",8,0,0.0001 
"53","11402","43220","WA","Shelton, WA","Thurston County (Outer)",11,0.0002,0.0001 
"53","11501","42660","WA","Seattle-Tacoma-Bellevue, WA","Pierce County (Central)--Tacoma City (Central)",135043,0.0336,1 
"53","11502","42660","WA","Seattle-Tacoma-Bellevue, WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",122503,0.0305,0.9984 
"53","11502","43220","WA","Shelton, WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)",191,0.0029,0.0016 
"53","11503","36500","WA","Olympia-Lacey-Tumwater, WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",302,0.001,0.0024 
"53","11503","42660","WA","Seattle-Tacoma-Bellevue, WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord",124638,0.031,0.9976 
"53","11504","42660","WA","Seattle-Tacoma-Bellevue, WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway",144769,0.036,1 
"53","11505","42660","WA","Seattle-Tacoma-Bellevue, WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",127812,0.0318,1 
"53","11506","42660","WA","Seattle-Tacoma-Bellevue, WA","Pierce County (East Central)--Puyallup City & South Hill",142458,0.0354,1 
"53","11507","16500","WA","Centralia, WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",42,0.0005,0.0003 
"53","11507","36500","WA","Olympia-Lacey-Tumwater, WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",106,0.0004,0.0009 
"53","11507","42660","WA","Seattle-Tacoma-Bellevue, WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",123990,0.0309,0.9987 
"53","11507","49420","WA","Yakima, WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",11,0,0.0001 
"53","11601","42660","WA","Seattle-Tacoma-Bellevue, WA","Seattle City (Northwest)",163348,0.0406,1 
"53","11602","42660","WA","Seattle-Tacoma-Bellevue, WA","Seattle City (Northeast)",138611,0.0345,1 
"53","11603","42660","WA","Seattle-Tacoma-Bellevue, WA","Seattle City (Downtown)--Queen Anne & Magnolia",160981,0.0401,1 
"53","11604","42660","WA","Seattle-Tacoma-Bellevue, WA","Seattle City (Southeast)--Capitol Hill",127302,0.0317,1 
"53","11605","42660","WA","Seattle-Tacoma-Bellevue, WA","Seattle City (West)--Duwamish & Beacon Hill",146113,0.0364,1 
"53","11606","42660","WA","Seattle-Tacoma-Bellevue, WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",128735,0.032,1 
"53","11607","42660","WA","Seattle-Tacoma-Bellevue, WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",157803,0.0393,1 
"53","11608","42660","WA","Seattle-Tacoma-Bellevue, WA","King County (Northwest Central)--Greater Bellevue City",154876,0.0385,1 
"53","11609","42660","WA","Seattle-Tacoma-Bellevue, WA","King County (Central)--Sammamish, Issaquah, Mercer Island & Newcastle Cities",157205,0.0391,1 
"53","11610","42660","WA","Seattle-Tacoma-Bellevue, WA","King County (Central)--Renton City, Fairwood, Bryn Mawr & Skyway",143916,0.0358,1 
"53","11611","42660","WA","Seattle-Tacoma-Bellevue, WA","King County (West Central)--Burien, SeaTac, Tukwila Cities & White Center",139817,0.0348,1 
"53","11612","42660","WA","Seattle-Tacoma-Bellevue, WA","King County (Far Southwest)--Federal Way, Des Moines Cities & Vashon Island",134563,0.0335,1 
"53","11613","42660","WA","Seattle-Tacoma-Bellevue, WA","King County (Southwest Central)--Kent City",137248,0.0342,1 
"53","11614","42660","WA","Seattle-Tacoma-Bellevue, WA","King County (Southwest)--Auburn City & Lakeland",128120,0.0319,1 
"53","11615","42660","WA","Seattle-Tacoma-Bellevue, WA","King County (Southeast)--Maple Valley, Covington & Enumclaw Cities",128675,0.032,1 
"53","11616","21260","WA","Ellensburg, WA","King County (Northeast)--Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill",47,0.0011,0.0004 
"53","11616","42660","WA","Seattle-Tacoma-Bellevue, WA","King County (Northeast)--Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill",121761,0.0303,0.9985 
"53","11616","48300","WA","Wenatchee, WA","King County (Northeast)--Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill",135,0.0011,0.0011 
"53","11701","42660","WA","Seattle-Tacoma-Bellevue, WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",122647,0.0305,1 
"53","11702","42660","WA","Seattle-Tacoma-Bellevue, WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",135704,0.0338,1 
"53","11703","42660","WA","Seattle-Tacoma-Bellevue, WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",126474,0.0315,1 
"53","11704","42660","WA","Seattle-Tacoma-Bellevue, WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",144075,0.0359,1 
"53","11705","42660","WA","Seattle-Tacoma-Bellevue, WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",146803,0.0365,1 
"53","11706","42660","WA","Seattle-Tacoma-Bellevue, WA","Snohomish County (North)--Marysville & Arlington Cities",152393,0.0379,1 
"53","11706","48300","WA","Wenatchee, WA","Snohomish County (North)--Marysville & Arlington Cities",5,0,0 
"53","11801","14740","WA","Bremerton-Silverdale-Port Orchard, WA","Kitsap County (North)--Bainbridge Island City & Silverdale",133368,0.4839,1 
"53","11802","14740","WA","Bremerton-Silverdale-Port Orchard, WA","Kitsap County (South)--Bremerton & Port Orchard Cities",141932,0.515,1 
"53","11900","38820","WA","Port Angeles, WA","Clallam & Jefferson Counties",77155,1,0.7006 
"53","11900","99999","WA","[not in a CBSA]","Clallam & Jefferson Counties",32977,0.0018,0.2994 
"54","00100","48260","WV","Weirton-Steubenville, WV-OH","Ohio, Marshall, Hancock & Brooke Counties",51654,0.4419,0.4143 
"54","00100","48540","WV","Wheeling, WV-OH","Ohio, Marshall, Hancock & Brooke Counties",73016,0.5234,0.5857 
"54","00200","17220","WV","Clarksburg, WV","Harrison, Marion, Taylor & Doddridge Counties",90429,0.9999,0.6167 
"54","00200","21900","WV","Fairmont, WV","Harrison, Marion, Taylor & Doddridge Counties",56205,1,0.3833 
"54","00300","34060","WV","Morgantown, WV","Monongalia & Preston Counties--Morgantown City",140038,1,1 
"54","00400","19060","WV","Cumberland, MD-WV","Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties",26938,0.2834,0.1091 
"54","00400","25180","WV","Hagerstown-Martinsburg, MD-WV","Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties",139139,0.4735,0.5636 
"54","00400","47900","WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties",57701,0.009,0.2337 
"54","00400","49020","WV","Winchester, VA-WV","Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties",23093,0.1619,0.0935 
"54","00500","17220","WV","Clarksburg, WV","Randolph, Upshur, Barbour, Lewis, Hardy, Grant, Pendleton & Tucker Counties",5,0.0001,0 
"54","00500","21180","WV","Elkins, WV","Randolph, Upshur, Barbour, Lewis, Hardy, Grant, Pendleton & Tucker Counties",27932,1,0.2281 
"54","00500","99999","WV","[not in a CBSA]","Randolph, Upshur, Barbour, Lewis, Hardy, Grant, Pendleton & Tucker Counties",94494,0.0053,0.7718 
"54","00600","16620","WV","Charleston, WV","Jackson, Wetzel, Roane, Braxton, Ritchie, Tyler, Gilmer & Calhoun Counties",27791,0.1074,0.2804 
"54","00600","99999","WV","[not in a CBSA]","Jackson, Wetzel, Roane, Braxton, Ritchie, Tyler, Gilmer & Calhoun Counties",71311,0.004,0.7196 
"54","00700","37620","WV","Parkersburg-Vienna, WV","Wood, Pleasants & Wirt Counties",89490,1,0.9212 
"54","00700","99999","WV","[not in a CBSA]","Wood, Pleasants & Wirt Counties",7653,0.0004,0.0788 
"54","00800","26580","WV","Huntington-Ashland, WV-KY-OH","Cabell, Wayne & Mason Counties--Huntington City",133332,0.3705,0.8397 
"54","00800","38580","WV","Point Pleasant, WV-OH","Cabell, Wayne & Mason Counties--Huntington City",25453,0.4655,0.1603 
"54","00900","16620","WV","Charleston, WV","Putnam, Boone & Lincoln Counties",42007,0.1623,0.4224 
"54","00900","26580","WV","Huntington-Ashland, WV-KY-OH","Putnam, Boone & Lincoln Counties",57440,0.1596,0.5776 
"54","01000","16620","WV","Charleston, WV","Kanawha & Clay Counties--Charleston City",188796,0.7293,1 
"54","01100","99999","WV","[not in a CBSA]","Greenbrier, Nicholas, Summers, Monroe & Pocahontas Counties",98163,0.0055,1 
"54","01200","13220","WV","Beckley, WV","Raleigh, Mercer & Fayette Counties",115079,1,0.6586 
"54","01200","14140","WV","Bluefield, WV-VA","Raleigh, Mercer & Fayette Counties",59664,0.5609,0.3414 
"54","01300","16620","WV","Charleston, WV","Logan, Mingo, Wyoming & McDowell Counties",265,0.001,0.0027 
"54","01300","34350","WV","Mount Gay-Shamrock, WV","Logan, Mingo, Wyoming & McDowell Counties",32567,1,0.3361 
"54","01300","99999","WV","[not in a CBSA]","Logan, Mingo, Wyoming & McDowell Counties",64061,0.0036,0.6612 
"55","00100","20260","WI","Duluth, MN-WI","Northwest Wisconsin",44295,0.1519,0.2433 
"55","00100","99999","WI","[not in a CBSA]","Northwest Wisconsin",137751,0.0077,0.7567 
"55","00101","31540","WI","Madison, WI","Madison City (Central)",130650,0.1919,1 
"55","00102","31540","WI","Madison, WI","Dane County (East)",208312,0.306,0.9999 
"55","00102","48020","WI","Watertown-Fort Atkinson, WI","Dane County (East)",13,0.0002,0.0001 
"55","00103","31540","WI","Madison, WI","Dane County (West)",222787,0.3272,1 
"55","00200","24580","WI","Green Bay, WI","Green Bay City",107473,0.3274,1 
"55","00300","24580","WI","Green Bay, WI","Outer Green Bay City",161200,0.4911,1 
"55","00600","48140","WI","Wausau-Weston, WI","Oneida, Lincoln, Vilas, Langlade & Forest Counties",28415,0.1707,0.2409 
"55","00600","99999","WI","[not in a CBSA]","Oneida, Lincoln, Vilas, Langlade & Forest Counties",89542,0.005,0.7591 
"55","00700","20740","WI","Eau Claire, WI","West Central Wisconsin--Northern Mississippi Region",96,0.0006,0.0005 
"55","00700","29100","WI","La Crosse-Onalaska, WI-MN","West Central Wisconsin--Northern Mississippi Region",168,0.0012,0.0008 
"55","00700","33460","WI","Minneapolis-St. Paul-Bloomington, MN-WI","West Central Wisconsin--Northern Mississippi Region",42637,0.0116,0.2045 
"55","00700","99999","WI","[not in a CBSA]","West Central Wisconsin--Northern Mississippi Region",165581,0.0092,0.7942 
"55","00800","31540","WI","Madison, WI","Grant, Green, Iowa, Richland & Lafayette Counties",60422,0.0888,0.4131 
"55","00800","38420","WI","Platteville, WI","Grant, Green, Iowa, Richland & Lafayette Counties",51938,1,0.3551 
"55","00800","99999","WI","[not in a CBSA]","Grant, Green, Iowa, Richland & Lafayette Counties",33915,0.0019,0.2319 
"55","00900","29100","WI","La Crosse-Onalaska, WI-MN","La Crosse County",120616,0.8638,1 
"55","01000","12660","WI","Baraboo, WI","Sauk & Columbia Counties",65763,1,0.5295 
